order_item_id,order_id,product_id,quantity
3140,1273,10,3
3141,1273,8,1
3142,1273,8,3
3143,1274,5,1
3144,1274,6,1
3145,1275,9,1
3146,1276,6,2
3147,1276,10,1
3148,1277,9,1
3149,1278,9,1
3150,1278,5,1
3151,1279,4,2
3152,1280,6,3
3153,1280,5,1
3154,1281,5,2
3155,1281,5,2
3156,1281,7,3
3157,1282,2,3
3158,1282,10,2
3159,1282,3,3
3160,1282,6,2
3161,1283,9,2
3162,1284,3,1
3163,1285,2,3
3164,1286,1,3
3165,1286,4,1
3166,1286,6,3
3167,1287,4,2
3168,1288,9,1
3169,1288,10,2
3170,1289,6,2
3171,1289,1,3
3172,1290,2,3
3173,1291,8,3
3174,1291,9,2
3175,1292,4,3
3176,1293,1,3
3177,1293,6,1
3178,1294,2,2
3179,1294,5,1
3180,1295,8,1
3181,1295,2,2
3182,1296,8,3
3183,1296,4,2
3184,1296,7,1
3185,1296,10,1
3186,1297,10,1
3187,1297,7,2
3188,1298,5,1
3189,1298,6,3
3190,1298,1,1
3191,1299,7,2
3192,1299,2,2
3193,1299,9,3
3194,1299,7,2
3195,1300,2,2
3196,1300,6,3
3197,1301,6,3
3198,1301,4,3
3199,1302,2,1
3200,1302,4,2
3201,1303,3,3
3202,1303,7,1
3203,1304,1,3
3204,1304,7,3
3205,1304,3,3
3206,1304,6,2
3207,1305,9,1
3208,1305,10,3
3209,1305,8,2
3210,1305,4,2
3211,1306,9,3
3212,1306,4,2
3213,1306,4,1
3214,1307,6,1
3215,1307,3,2
3216,1307,6,1
3217,1308,2,1
3218,1309,6,1
3219,1309,10,2
3220,1310,10,1
3221,1310,10,3
3222,1310,5,3
3223,1310,10,1
3224,1311,4,2
3225,1311,5,3
3226,1311,2,2
3227,1311,7,3
3228,1312,7,1
3229,1312,7,1
3230,1313,3,3
3231,1314,2,2
3232,1315,8,1
3233,1316,2,1
3234,1317,5,2
3235,1317,10,2
3236,1317,2,2
3237,1317,3,3
3238,1318,1,3
3239,1319,2,3
3240,1319,9,3
3241,1319,2,3
3242,1320,10,3
3243,1320,3,3
3244,1321,4,1
3245,1321,1,2
3246,1322,4,3
3247,1323,4,2
3248,1323,1,1
3249,1323,9,3
3250,1324,10,2
3251,1324,3,1
3252,1324,8,1
3253,1325,4,1
3254,1326,10,1
3255,1327,4,1
3256,1327,4,1
3257,1328,5,2
3258,1329,8,2
3259,1329,9,1
3260,1329,7,2
3261,1330,2,1
3262,1331,6,3
3263,1331,7,3
3264,1331,5,2
3265,1331,1,1
3266,1332,9,3
3267,1332,5,1
3268,1333,2,1
3269,1334,7,2
3270,1334,4,3
3271,1334,6,1
3272,1335,10,2
3273,1335,10,2
3274,1336,2,2
3275,1336,10,3
3276,1336,1,3
3277,1336,10,3
3278,1337,3,3
3279,1337,2,3
3280,1338,1,3
3281,1339,4,2
3282,1339,6,1
3283,1339,1,3
3284,1339,5,2
3285,1340,9,2
3286,1340,8,2
3287,1340,4,3
3288,1341,8,1
3289,1341,5,1
3290,1341,4,3
3291,1341,7,2
3292,1342,7,2
3293,1342,4,3
3294,1343,4,2
3295,1344,7,2
3296,1344,7,3
3297,1344,8,3
3298,1344,2,2
3299,1345,2,1
3300,1345,10,1
3301,1346,1,3
3302,1346,3,2
3303,1347,2,1
3304,1347,5,2
3305,1348,6,3
3306,1349,6,3
3307,1349,10,2
3308,1350,6,2
3309,1350,2,2
3310,1350,5,2
3311,1350,8,2
3312,1351,2,3
3313,1351,4,2
3314,1351,2,1
3315,1351,2,2
3316,1352,8,3
3317,1353,9,2
3318,1353,1,1
3319,1354,1,2
3320,1355,8,1
3321,1355,5,1
3322,1355,5,3
3323,1356,10,2
3324,1356,1,3
3325,1356,5,1
3326,1357,2,2
3327,1357,8,3
3328,1357,4,1
3329,1357,8,2
3330,1358,5,3
3331,1358,5,3
3332,1358,3,1
3333,1358,3,1
3334,1359,7,3
3335,1359,2,2
3336,1360,10,1
3337,1360,10,2
3338,1361,9,3
3339,1361,8,1
3340,1361,9,1
3341,1361,9,2
3342,1362,1,1
3343,1362,3,2
3344,1362,7,1
3345,1362,4,3
3346,1363,2,1
3347,1363,5,2
3348,1363,10,2
3349,1363,1,1
3350,1364,5,2
3351,1365,1,1
3352,1365,2,2
3353,1365,10,1
3354,1366,10,2
3355,1366,4,2
3356,1367,8,3
3357,1367,4,3
3358,1367,9,2
3359,1368,4,1
3360,1368,6,1
3361,1368,5,1
3362,1368,1,2
3363,1369,6,1
3364,1369,7,2
3365,1369,2,3
3366,1369,1,3
3367,1370,5,1
3368,1370,1,2
3369,1370,9,1
3370,1370,8,3
3371,1371,1,1
3372,1371,10,2
3373,1371,6,3
3374,1371,5,2
3375,1372,10,1
3376,1373,1,2
3377,1373,9,3
3378,1373,5,1
3379,1374,7,1
3380,1374,4,1
3381,1375,2,1
3382,1375,6,2
3383,1375,9,2
3384,1375,10,3
3385,1376,6,1
3386,1376,5,2
3387,1376,6,2
3388,1376,4,2
3389,1377,9,3
3390,1377,2,2
3391,1377,1,3
3392,1377,9,3
3393,1378,2,2
3394,1378,4,1
3395,1378,6,3
3396,1378,6,2
3397,1379,4,2
3398,1379,2,2
3399,1380,9,1
3400,1380,10,1
3401,1380,5,2
3402,1380,5,1
3403,1381,6,2
3404,1382,1,1
3405,1383,9,1
3406,1384,9,1
3407,1384,5,2
3408,1384,10,1
3409,1384,5,3
3410,1385,9,3
3411,1385,3,3
3412,1385,4,1
3413,1386,2,3
3414,1386,5,1
3415,1387,1,2
3416,1387,1,3
3417,1388,9,1
3418,1389,2,1
3419,1389,4,2
3420,1390,8,3
3421,1390,2,2
3422,1390,3,2
3423,1391,9,1
3424,1391,5,2
3425,1391,10,3
3426,1392,4,3
3427,1393,3,3
3428,1393,8,1
3429,1394,5,2
3430,1394,2,3
3431,1394,3,1
3432,1394,3,1
3433,1395,2,2
3434,1395,5,1
3435,1396,6,1
3436,1396,3,3
3437,1397,7,1
3438,1398,5,3
3439,1399,2,2
3440,1400,2,1
3441,1400,10,2
3442,1400,1,3
3443,1401,8,2
3444,1401,1,2
3445,1402,2,3
3446,1403,10,2
3447,1403,1,2
3448,1403,8,2
3449,1403,2,3
3450,1404,1,1
3451,1404,7,3
3452,1404,4,3
3453,1404,1,2
3454,1405,9,1
3455,1405,3,3
3456,1405,2,1
3457,1405,4,3
3458,1406,6,2
3459,1407,3,3
3460,1407,1,2
3461,1407,4,2
3462,1408,4,2
3463,1409,3,2
3464,1409,6,1
3465,1410,8,1
3466,1410,3,1
3467,1410,3,3
3468,1411,9,2
3469,1411,7,1
3470,1411,9,3
3471,1412,9,2
3472,1412,3,3
3473,1412,7,3
3474,1412,2,3
3475,1413,5,2
3476,1413,7,2
3477,1414,4,1
3478,1414,10,3
3479,1414,9,1
3480,1414,7,3
3481,1415,8,3
3482,1415,7,3
3483,1415,5,3
3484,1416,1,3
3485,1416,1,3
3486,1417,10,1
3487,1418,6,1
3488,1418,1,1
3489,1419,1,1
3490,1419,2,1
3491,1420,3,3
3492,1420,9,1
3493,1421,1,1
3494,1421,4,2
3495,1421,3,3
3496,1421,10,1
3497,1422,1,2
3498,1422,2,2
3499,1422,5,2
3500,1422,10,3
3501,1423,4,1
3502,1423,1,2
3503,1423,4,1
3504,1423,6,3
3505,1424,1,2
3506,1424,1,1
3507,1425,6,2
3508,1425,6,1
3509,1425,6,2
3510,1426,3,3
3511,1426,6,1
3512,1426,9,1
3513,1427,10,1
3514,1427,4,1
3515,1428,3,2
3516,1429,10,3
3517,1430,5,3
3518,1430,6,1
3519,1430,3,3
3520,1430,1,2
3521,1431,10,3
3522,1432,3,2
3523,1433,7,3
3524,1433,7,1
3525,1433,7,3
3526,1434,3,1
3527,1434,6,1
3528,1434,4,1
3529,1435,4,1
3530,1435,8,2
3531,1436,10,3
3532,1436,10,3
3533,1437,3,3
3534,1437,1,2
3535,1438,2,1
3536,1438,8,3
3537,1438,1,2
3538,1439,3,2
3539,1439,6,3
3540,1439,10,1
3541,1439,1,2
3542,1440,8,2
3543,1440,1,2
3544,1440,9,2
3545,1441,7,3
3546,1441,10,2
3547,1441,5,2
3548,1442,10,2
3549,1442,7,3
3550,1443,4,1
3551,1444,7,2
3552,1444,9,3
3553,1444,8,3
3554,1445,2,3
3555,1446,10,2
3556,1447,9,2
3557,1447,3,2
3558,1447,1,2
3559,1448,7,1
3560,1448,8,3
3561,1448,1,2
3562,1449,3,2
3563,1449,2,2
3564,1449,4,2
3565,1449,3,3
3566,1450,5,2
3567,1450,7,2
3568,1450,6,3
3569,1451,5,1
3570,1451,7,3
3571,1451,6,2
3572,1451,4,1
3573,1452,5,3
3574,1453,5,3
3575,1454,2,3
3576,1454,6,2
3577,1455,10,2
3578,1455,2,3
3579,1455,10,2
3580,1455,2,2
3581,1456,10,1
3582,1457,9,3
3583,1457,7,2
3584,1458,2,1
3585,1458,7,2
3586,1458,1,1
3587,1459,7,1
3588,1459,4,2
3589,1459,1,1
3590,1459,6,2
3591,1460,7,2
3592,1460,4,2
3593,1461,2,2
3594,1462,2,3
3595,1463,9,2
3596,1463,3,1
3597,1463,7,2
3598,1463,1,3
3599,1464,1,2
3600,1464,5,1
3601,1464,9,2
3602,1464,7,1
3603,1465,8,1
3604,1465,10,2
3605,1466,9,3
3606,1467,1,3
3607,1467,8,2
3608,1468,5,3
3609,1469,8,3
3610,1469,5,2
3611,1470,7,3
3612,1471,3,2
3613,1471,4,1
3614,1471,4,3
3615,1471,7,1
3616,1472,6,3
3617,1472,5,2
3618,1473,10,1
3619,1473,3,1
3620,1473,1,1
3621,1474,8,3
3622,1475,9,1
3623,1475,5,3
3624,1475,7,1
3625,1475,1,1
3626,1476,5,2
3627,1476,4,3
3628,1476,1,2
3629,1476,3,2
3630,1477,4,1
3631,1477,2,2
3632,1478,1,2
3633,1479,9,3
3634,1479,8,2
3635,1479,6,1
3636,1479,4,1
3637,1480,9,2
3638,1480,9,3
3639,1480,3,1
3640,1480,6,2
3641,1481,1,3
3642,1481,2,2
3643,1481,6,2
3644,1481,8,3
3645,1482,6,1
3646,1482,8,1
3647,1483,6,2
3648,1484,10,3
3649,1484,2,3
3650,1485,8,2
3651,1485,4,2
3652,1486,2,2
3653,1486,1,3
3654,1486,2,2
3655,1487,8,1
3656,1487,1,1
3657,1487,5,1
3658,1488,8,2
3659,1488,5,2
3660,1489,5,2
3661,1489,7,1
3662,1489,8,2
3663,1490,7,1
3664,1490,4,2
3665,1491,7,1
3666,1491,7,3
3667,1491,5,1
3668,1491,9,3
3669,1492,4,3
3670,1492,10,3
3671,1493,6,3
3672,1494,3,2
3673,1494,2,2
3674,1494,8,2
3675,1494,10,1
3676,1495,8,2
3677,1495,9,3
3678,1495,7,1
3679,1496,8,1
3680,1496,4,3
3681,1496,2,3
3682,1496,2,3
3683,1497,10,2
3684,1497,10,1
3685,1498,2,1
3686,1498,8,1
3687,1499,3,3
3688,1499,8,1
3689,1499,9,1
3690,1499,9,2
3691,1500,2,3
3692,1500,5,1
3693,1500,6,3
3694,1500,1,2
3695,1501,7,1
3696,1502,6,2
3697,1503,3,2
3698,1504,9,1
3699,1504,5,2
3700,1504,6,1
3701,1505,6,2
3702,1505,7,1
3703,1505,9,1
3704,1505,4,1
3705,1506,7,3
3706,1506,6,1
3707,1506,5,3
3708,1507,3,2
3709,1508,8,3
3710,1508,1,1
3711,1509,5,3
3712,1510,1,2
3713,1510,9,1
3714,1511,7,3
3715,1511,10,3
3716,1511,2,3
3717,1511,4,2
3718,1512,6,1
3719,1513,10,3
3720,1514,5,1
3721,1514,10,3
3722,1514,1,2
3723,1515,1,1
3724,1515,4,2
3725,1515,9,1
3726,1516,9,3
3727,1516,7,3
3728,1516,3,2
3729,1516,4,2
3730,1517,10,1
3731,1517,9,3
3732,1517,6,3
3733,1518,10,3
3734,1519,4,2
3735,1519,9,3
3736,1519,3,3
3737,1520,10,2
3738,1520,5,1
3739,1520,9,3
3740,1520,9,3
3741,1521,9,1
3742,1521,7,3
3743,1521,1,1
3744,1522,9,3
3745,1523,8,1
3746,1524,6,3
3747,1524,7,1
3748,1524,6,3
3749,1524,5,2
3750,1525,9,1
3751,1525,6,3
3752,1525,6,2
3753,1526,5,1
3754,1526,6,2
3755,1527,4,1
3756,1527,3,2
3757,1527,9,1
3758,1527,6,2
3759,1528,4,2
3760,1529,7,1
3761,1530,10,3
3762,1530,3,1
3763,1530,10,2
3764,1530,3,3
3765,1531,1,1
3766,1531,6,3
3767,1531,3,2
3768,1531,6,1
3769,1532,10,2
3770,1532,3,1
3771,1532,1,2
3772,1533,8,2
3773,1533,8,3
3774,1534,6,2
3775,1534,3,2
3776,1534,10,3
3777,1535,3,1
3778,1535,8,1
3779,1535,1,2
3780,1535,7,3
3781,1536,10,3
3782,1536,8,1
3783,1537,10,3
3784,1537,8,1
3785,1537,9,2
3786,1537,6,1
3787,1538,9,2
3788,1539,9,1
3789,1539,4,2
3790,1539,3,2
3791,1540,5,1
3792,1541,10,3
3793,1542,9,2
3794,1542,5,3
3795,1543,6,2
3796,1544,10,2
3797,1544,3,1
3798,1544,5,2
3799,1545,9,1
3800,1545,8,1
3801,1545,9,3
3802,1546,2,3
3803,1546,3,2
3804,1547,8,3
3805,1547,6,1
3806,1547,7,3
3807,1548,6,1
3808,1548,6,3
3809,1549,7,3
3810,1549,3,2
3811,1549,9,1
3812,1550,5,1
3813,1551,8,1
3814,1552,9,1
3815,1552,8,2
3816,1552,7,1
3817,1553,10,1
3818,1553,9,3
3819,1554,1,2
3820,1555,7,3
3821,1555,10,2
3822,1556,8,1
3823,1556,10,1
3824,1556,8,3
3825,1556,4,3
3826,1557,1,3
3827,1557,5,3
3828,1557,9,1
3829,1558,8,3
3830,1558,4,2
3831,1559,1,1
3832,1559,5,1
3833,1560,2,3
3834,1560,1,2
3835,1561,9,3
3836,1561,1,3
3837,1562,4,1
3838,1562,7,3
3839,1562,1,3
3840,1562,5,3
3841,1563,3,2
3842,1563,2,3
3843,1563,9,2
3844,1564,5,3
3845,1565,8,2
3846,1565,1,1
3847,1566,2,2
3848,1567,6,1
3849,1567,5,3
3850,1567,9,3
3851,1568,9,1
3852,1568,5,2
3853,1569,5,2
3854,1569,2,2
3855,1569,4,3
3856,1570,2,2
3857,1570,8,1
3858,1570,6,2
3859,1571,8,3
3860,1571,7,1
3861,1571,10,2
3862,1572,2,1
3863,1573,9,1
3864,1573,9,2
3865,1573,6,3
3866,1574,5,3
3867,1574,1,3
3868,1574,8,1
3869,1575,6,3
3870,1575,5,2
3871,1576,10,2
3872,1577,10,1
3873,1577,8,2
3874,1577,4,3
3875,1578,5,3
3876,1578,7,2
3877,1578,2,2
3878,1579,4,3
3879,1580,8,3
3880,1580,10,3
3881,1581,5,3
3882,1582,8,1
3883,1582,1,3
3884,1583,5,1
3885,1583,10,2
3886,1584,6,2
3887,1584,7,3
3888,1584,3,3
3889,1585,2,3
3890,1585,6,1
3891,1586,9,3
3892,1586,3,2
3893,1586,5,2
3894,1586,4,3
3895,1587,10,1
3896,1587,2,3
3897,1587,5,3
3898,1587,7,2
3899,1588,8,1
3900,1588,9,1
3901,1589,1,1
3902,1590,1,3
3903,1590,4,2
3904,1591,4,3
3905,1591,2,1
3906,1591,10,3
3907,1592,9,3
3908,1593,8,3
3909,1594,10,1
3910,1594,10,1
3911,1594,10,1
3912,1595,1,3
3913,1595,3,2
3914,1595,7,1
3915,1596,5,1
3916,1597,6,1
3917,1597,10,2
3918,1598,7,2
3919,1598,4,2
3920,1598,4,1
3921,1598,6,1
3922,1599,1,1
3923,1600,3,1
3924,1600,3,1
3925,1601,9,3
3926,1601,1,2
3927,1602,5,2
3928,1602,6,1
3929,1602,10,1
3930,1603,2,3
3931,1603,8,3
3932,1603,10,1
3933,1603,1,3
3934,1604,6,3
3935,1604,2,2
3936,1604,4,2
3937,1604,7,2
3938,1605,6,3
3939,1605,9,2
3940,1605,7,3
3941,1606,9,1
3942,1607,10,2
3943,1607,5,3
3944,1608,9,2
3945,1608,2,1
3946,1608,2,1
3947,1608,6,2
3948,1609,4,3
3949,1609,4,3
3950,1609,7,1
3951,1609,9,2
3952,1610,10,1
3953,1610,3,2
3954,1610,2,2
3955,1611,2,1
3956,1612,10,2
3957,1613,6,2
3958,1614,4,1
3959,1614,2,2
3960,1615,9,3
3961,1616,2,2
3962,1616,10,3
3963,1616,3,3
3964,1617,10,2
3965,1617,5,1
3966,1617,8,3
3967,1618,9,2
3968,1618,1,3
3969,1619,10,3
3970,1619,10,1
3971,1620,8,2
3972,1620,7,1
3973,1621,5,3
3974,1621,3,2
3975,1622,3,1
3976,1623,10,1
3977,1623,10,3
3978,1624,10,3
3979,1624,3,3
3980,1624,2,2
3981,1624,8,1
3982,1625,9,2
3983,1625,7,3
3984,1626,5,2
3985,1626,1,3
3986,1626,3,3
3987,1626,1,1
3988,1627,3,1
3989,1627,10,2
3990,1627,6,1
3991,1628,9,3
3992,1629,8,3
3993,1630,1,1
3994,1631,9,2
3995,1631,5,1
3996,1631,2,1
3997,1631,4,2
3998,1632,7,2
3999,1632,8,3
4000,1633,3,3
4001,1633,7,3
4002,1633,8,1
4003,1633,8,3
4004,1634,5,2
4005,1634,1,2
4006,1634,8,3
4007,1635,10,1
4008,1635,6,1
4009,1635,1,2
4010,1636,8,1
4011,1636,10,3
4012,1637,5,2
4013,1637,7,3
4014,1637,10,3
4015,1637,8,1
4016,1638,7,3
4017,1638,7,1
4018,1639,10,3
4019,1639,8,3
4020,1639,5,3
4021,1639,6,1
4022,1640,6,3
4023,1641,10,1
4024,1641,5,2
4025,1641,10,3
4026,1641,10,2
4027,1642,1,1
4028,1642,8,3
4029,1643,4,1
4030,1644,10,1
4031,1644,6,2
4032,1644,2,1
4033,1645,6,1
4034,1645,4,3
4035,1645,8,1
4036,1645,8,1
4037,1646,9,2
4038,1646,5,2
4039,1647,10,3
4040,1647,8,2
4041,1648,7,3
4042,1648,2,2
4043,1648,3,1
4044,1649,9,3
4045,1649,4,2
4046,1649,9,3
4047,1649,4,2
4048,1650,8,3
4049,1650,10,2
4050,1650,8,1
4051,1651,9,1
4052,1651,1,2
4053,1652,8,3
4054,1653,5,1
4055,1653,1,1
4056,1653,7,1
4057,1654,1,3
4058,1654,9,2
4059,1654,1,1
4060,1655,2,2
4061,1656,1,3
4062,1656,5,3
4063,1657,10,1
4064,1657,10,1
4065,1658,3,1
4066,1658,9,1
4067,1658,1,1
4068,1659,10,3
4069,1659,9,2
4070,1659,10,1
4071,1659,6,1
4072,1660,10,2
4073,1660,10,2
4074,1660,3,1
4075,1660,9,1
4076,1661,9,2
4077,1662,4,3
4078,1662,5,2
4079,1663,8,3
4080,1663,7,3
4081,1663,10,2
4082,1664,3,1
4083,1664,8,1
4084,1664,7,3
4085,1664,3,2
4086,1665,7,2
4087,1666,9,1
4088,1666,10,2
4089,1667,3,3
4090,1668,5,2
4091,1668,10,3
4092,1668,5,2
4093,1669,8,3
4094,1669,6,3
4095,1669,6,2
4096,1670,6,3
4097,1670,7,2
4098,1670,8,1
4099,1670,3,3
4100,1671,5,3
4101,1671,6,3
4102,1671,10,3
4103,1672,5,2
4104,1672,6,2
4105,1672,2,2
4106,1673,3,1
4107,1674,6,2
4108,1675,7,3
4109,1675,6,1
4110,1675,3,2
4111,1676,9,3
4112,1676,10,2
4113,1676,2,2
4114,1677,10,1
4115,1677,2,2
4116,1678,8,3
4117,1679,10,3
4118,1679,3,3
4119,1679,2,2
4120,1679,6,2
4121,1680,10,3
4122,1680,3,3
4123,1680,1,1
4124,1680,6,3
4125,1681,7,1
4126,1682,3,1
4127,1682,9,2
4128,1682,8,3
4129,1682,8,3
4130,1683,6,1
4131,1683,8,2
4132,1683,10,2
4133,1683,5,1
4134,1684,10,3
4135,1684,5,3
4136,1685,6,1
4137,1685,9,3
4138,1685,6,3
4139,1686,7,1
4140,1686,7,2
4141,1687,2,3
4142,1687,8,3
4143,1687,7,2
4144,1687,3,3
4145,1688,9,1
4146,1688,9,2
4147,1689,5,1
4148,1690,10,1
4149,1690,10,1
4150,1690,1,1
4151,1690,1,3
4152,1691,5,1
4153,1692,1,1
4154,1692,10,3
4155,1692,10,3
4156,1693,1,3
4157,1693,6,2
4158,1694,8,2
4159,1694,3,1
4160,1694,9,3
4161,1695,5,1
4162,1696,2,3
4163,1697,1,3
4164,1697,7,3
4165,1697,9,1
4166,1698,1,2
4167,1699,6,1
4168,1699,4,3
4169,1699,10,3
4170,1699,7,1
4171,1700,9,3
4172,1700,10,1
4173,1700,4,2
4174,1701,1,1
4175,1701,8,1
4176,1702,8,3
4177,1702,8,3
4178,1702,4,1
4179,1703,2,1
4180,1703,1,1
4181,1703,3,2
4182,1704,3,1
4183,1704,9,3
4184,1704,1,3
4185,1704,10,3
4186,1705,9,3
4187,1705,10,3
4188,1706,9,3
4189,1706,3,1
4190,1707,8,3
4191,1707,5,3
4192,1707,7,1
4193,1707,7,3
4194,1708,10,3
4195,1708,7,2
4196,1708,5,3
4197,1709,1,1
4198,1709,5,1
4199,1709,7,2
4200,1709,6,3
4201,1710,1,1
4202,1710,5,2
4203,1711,3,2
4204,1711,8,2
4205,1711,3,2
4206,1711,1,1
4207,1712,5,1
4208,1712,5,2
4209,1712,1,2
4210,1713,10,2
4211,1713,4,3
4212,1713,6,3
4213,1713,3,1
4214,1714,5,2
4215,1715,5,2
4216,1715,4,3
4217,1716,7,1
4218,1717,4,2
4219,1717,1,3
4220,1718,2,2
4221,1718,7,2
4222,1718,8,2
4223,1719,1,2
4224,1719,5,1
4225,1720,7,1
4226,1720,1,3
4227,1720,3,3
4228,1720,10,2
4229,1721,6,3
4230,1721,9,2
4231,1721,3,1
4232,1721,10,1
4233,1722,5,1
4234,1722,9,1
4235,1723,2,3
4236,1723,9,2
4237,1724,7,1
4238,1724,1,2
4239,1724,8,1
4240,1725,2,2
4241,1725,4,1
4242,1726,2,3
4243,1726,4,2
4244,1726,9,3
4245,1726,6,2
4246,1727,9,1
4247,1727,3,1
4248,1727,3,3
4249,1727,7,3
4250,1728,7,1
4251,1729,4,2
4252,1729,1,1
4253,1729,1,1
4254,1730,10,2
4255,1730,7,3
4256,1730,9,3
4257,1731,6,2
4258,1732,10,2
4259,1732,1,3
4260,1733,5,3
4261,1734,10,3
4262,1734,2,3
4263,1735,3,3
4264,1735,2,2
4265,1735,4,3
4266,1736,9,3
4267,1736,5,1
4268,1736,4,1
4269,1736,1,3
4270,1737,1,2
4271,1737,5,3
4272,1737,1,1
4273,1738,6,3
4274,1739,10,2
4275,1739,1,1
4276,1739,5,2
4277,1740,2,1
4278,1740,9,1
4279,1740,3,3
4280,1741,2,1
4281,1741,6,2
4282,1741,5,2
4283,1742,9,1
4284,1742,7,1
4285,1742,1,1
4286,1742,7,1
4287,1743,4,3
4288,1743,10,2
4289,1743,6,1
4290,1743,3,2
4291,1744,8,2
4292,1744,1,3
4293,1744,6,3
4294,1744,3,3
4295,1745,7,2
4296,1746,7,3
4297,1746,5,3
4298,1747,2,1
4299,1747,9,1
4300,1747,10,1
4301,1747,5,2
4302,1748,1,3
4303,1749,5,1
4304,1749,2,3
4305,1750,4,1
4306,1750,4,2
4307,1750,6,1
4308,1750,3,3
4309,1751,7,1
4310,1751,5,2
4311,1751,10,2
4312,1751,7,1
4313,1752,7,3
4314,1753,2,1
4315,1753,2,3
4316,1754,5,3
4317,1755,10,3
4318,1755,5,3
4319,1755,5,1
4320,1756,8,1
4321,1757,2,1
4322,1757,2,2
4323,1757,5,3
4324,1757,9,2
4325,1758,8,3
4326,1759,3,3
4327,1759,2,1
4328,1759,1,2
4329,1760,3,2
4330,1760,1,1
4331,1761,4,2
4332,1761,5,2
4333,1762,2,1
4334,1762,2,1
4335,1762,6,1
4336,1763,3,3
4337,1764,10,1
4338,1765,1,1
4339,1766,7,2
4340,1766,4,2
4341,1766,9,2
4342,1767,7,2
4343,1767,1,1
4344,1768,6,3
4345,1768,1,2
4346,1768,3,1
4347,1768,5,3
4348,1769,1,1
4349,1769,9,1
4350,1769,1,3
4351,1770,3,2
4352,1770,6,1
4353,1771,9,2
4354,1771,4,2
4355,1771,10,3
4356,1772,3,2
4357,1773,8,2
4358,1773,2,1
4359,1773,2,2
4360,1773,9,2
4361,1774,7,1
4362,1774,4,2
4363,1774,7,2
4364,1774,2,3
4365,1775,3,3
4366,1776,6,1
4367,1777,1,2
4368,1777,8,1
4369,1777,9,1
4370,1777,8,3
4371,1778,10,1
4372,1778,5,1
4373,1779,6,3
4374,1779,9,3
4375,1779,9,3
4376,1780,5,2
4377,1781,2,1
4378,1781,3,2
4379,1782,9,2
4380,1782,6,3
4381,1783,7,1
4382,1783,3,2
4383,1783,9,2
4384,1783,9,1
4385,1784,10,1
4386,1785,4,2
4387,1786,9,1
4388,1786,10,1
4389,1786,10,2
4390,1786,6,1
4391,1787,5,3
4392,1787,7,2
4393,1787,10,2
4394,1787,3,3
4395,1788,1,1
4396,1788,1,1
4397,1788,1,1
4398,1789,10,1
4399,1789,1,1
4400,1789,1,2
4401,1790,3,1
4402,1791,3,2
4403,1791,7,1
4404,1792,8,3
4405,1792,6,2
4406,1793,7,2
4407,1793,4,3
4408,1793,8,1
4409,1793,4,2
4410,1794,4,2
4411,1794,2,1
4412,1795,4,1
4413,1796,1,3
4414,1796,9,1
4415,1796,2,2
4416,1796,2,1
4417,1797,10,2
4418,1797,10,2
4419,1797,1,1
4420,1797,1,1
4421,1798,8,1
4422,1798,3,2
4423,1799,9,3
4424,1799,8,2
4425,1799,4,1
4426,1800,1,1
4427,1800,10,3
4428,1800,1,1
4429,1800,4,3
4430,1801,7,3
4431,1801,3,1
4432,1801,9,1
4433,1802,8,3
4434,1802,8,3
4435,1802,5,3
4436,1802,2,2
4437,1803,8,3
4438,1803,5,3
4439,1803,7,1
4440,1803,5,3
4441,1804,10,3
4442,1804,6,1
4443,1804,7,2
4444,1804,7,1
4445,1805,9,1
4446,1805,2,3
4447,1805,6,1
4448,1806,5,2
4449,1806,9,1
4450,1806,10,3
4451,1806,1,2
4452,1807,7,3
4453,1807,2,1
4454,1808,4,2
4455,1808,2,1
4456,1808,3,1
4457,1809,9,2
4458,1809,1,3
4459,1809,4,2
4460,1810,3,2
4461,1810,1,1
4462,1810,6,1
4463,1810,3,2
4464,1811,6,1
4465,1811,4,1
4466,1811,2,2
4467,1812,2,2
4468,1812,1,3
4469,1812,8,1
4470,1812,1,3
4471,1813,5,1
4472,1813,7,2
4473,1813,5,3
4474,1813,4,3
4475,1814,4,2
4476,1814,4,3
4477,1814,1,1
4478,1814,9,1
4479,1815,4,1
4480,1815,2,2
4481,1815,10,1
4482,1816,5,3
4483,1816,1,2
4484,1816,3,2
4485,1816,8,2
4486,1817,9,3
4487,1817,8,3
4488,1818,7,3
4489,1818,7,2
4490,1819,1,2
4491,1819,5,2
4492,1820,10,1
4493,1820,3,2
4494,1821,7,1
4495,1821,4,2
4496,1822,6,2
4497,1822,5,3
4498,1823,4,2
4499,1823,3,2
4500,1824,9,2
4501,1825,7,2
4502,1825,8,3
4503,1825,5,1
4504,1826,7,3
4505,1826,6,2
4506,1826,6,1
4507,1826,3,2
4508,1827,10,2
4509,1827,8,1
4510,1827,10,3
4511,1827,9,2
4512,1828,5,2
4513,1829,4,2
4514,1830,8,3
4515,1831,3,1
4516,1831,8,3
4517,1832,3,1
4518,1832,9,1
4519,1833,7,1
4520,1834,4,2
4521,1834,9,3
4522,1834,7,3
4523,1835,7,3
4524,1835,9,3
4525,1835,3,1
4526,1836,2,2
4527,1836,6,3
4528,1836,6,2
4529,1836,10,1
4530,1837,7,1
4531,1837,4,3
4532,1838,1,2
4533,1838,1,1
4534,1838,2,2
4535,1839,6,2
4536,1839,4,1
4537,1840,3,2
